IMG Genome ID 	Culture Collection	Genome Name	Domain	Phylum	Class	Order	Family	Genome Size (bp)	Gene Count	CDS Count	% Coding Bases	% G+C	No. of Scaffolds	Check M Completeness (%)	Gap (%)	N/L50	N/L90	CDS in KEGG	% CDS in KEGG	CDS in COG	% CDS in COG	CDS in Pfam	% CDS in Pfam	GenBank ID/Accession
2523231030	DSMZ	Desulfovibrio putealis DSM 16056	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	4705742	4261	4196	87.54	62.79	29	99.4	0.053	5/328 KB	12/135 KB	1147	27.34	2472	58.91	3282	78.22	AUBQ00000000
2524023160	DSMZ	Desulfovirgula thermocuniculi DSM 16036	Bacteria	Firmicutes	Clostridia	Thermoanaerobacterales	Thermoanaerobacteraceae	3062415	3355	3271	89.75	61.26	132	100	0.199	20/48 KB	66/12 KB	985	30.11	1896	57.96	2530	77.35	AUBR00000000
2524023213	DSMZ	Donghicola xiamenensis DSM 18339	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	4734155	4582	4511	89.24	63.55	88	99.89	0.033	9/127 KB	38/29 KB	1402	31.08	3213	71.23	3883	86.08	AUBS00000000
2524023144	DSMZ	Alcaligenes faecalis phenolicus DSM 16503	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Alcaligenaceae	4248310	3993	3923	89.23	56.4	27	100	0.015	5/345 KB	12/83 KB	1312	33.44	2996	76.37	3450	87.94	AUBT00000000
2523533625	DSMZ	Algoriphagus marincola DSM 16067	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	4431678	3951	3902	91.36	41.87	27	100	0.1	4/446 KB	11/119 KB	808	20.71	2156	55.25	3028	77.60	AUBU00000000
2523533553	DSMZ	Algoriphagus mannitolivorans DSM 15301	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	4152949	3700	3652	91.67	42.72	22	100	0.013	5/335 KB	12/130 KB	803	21.99	2096	57.39	2896	79.30	AUBV00000000
2523231064	DSMZ	Algoriphagus terrigena DSM 22685	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	5783376	5016	4962	88.80	47.82	58	100	0.037	9/213 KB	27/64 KB	884	17.82	2590	52.20	3799	76.56	AUBW00000000
2523231017	DSMZ	Algoriphagus vanfongensis DSM 17529	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cyclobacteriaceae	4712065	4085	4036	91.52	42.82	17	100	0.005	4/482 KB	8/230 KB	836	20.71	2236	55.40	3202	79.34	AUBX00000000
2523533543	DSMZ	Aliagarivorans marinus DSM 23064	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	4880415	4520	4418	89.32	53.3	43	100	0.039	6/247 KB	21/62 KB	1342	30.38	3096	70.08	3769	85.31	AUBY00000000
2524614757	DSMZ	Aliagarivorans taiwanensis DSM 22990	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Alteromonadaceae	4415412	4225	4133	89.19	53.26	81	98.92	0.031	14/111 KB	40/33 KB	1222	29.57	2754	66.63	3406	82.41	AUBZ00000000
2524023143	DSMZ	Alicyclobacillus contaminans DSM 17975	Bacteria	Firmicutes	Bacilli	Bacillales	Alicyclobacillaceae	3274338	3539	3422	87.66	58.16	112	98.8	0.033	17/64 KB	54/15 KB	996	29.11	2070	60.49	2676	78.20	AUCA00000000
2523231023	DSMZ	Arenibacter certesii DSM 19833	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	4991879	4236	4170	86.81	37.62	84	99.67	0.135	13/123 KB	40/32 KB	890	21.34	2198	52.71	3252	77.99	AUCB00000000
2524614872	DSMZ	Arsenophonus nasoniae DSM 15247	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	3672697	3869	3741	83.55	37.44	297	100	0.128	31/37 KB	124/6 KB	1066	28.50	2011	53.76	2926	78.21	AUCC00000000
2524023159	DSMZ	Atopococcus tabaci DSM 17538	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	2269127	2432	2352	86.85	45.55	140	98.34	0.1	25/26 KB	80/9 KB	746	31.72	1598	67.94	1951	82.95	AUCD00000000
2524023152	DSMZ	Azonexus hydrophilus DSM 23864	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	3341181	3249	3172	94.52	62.78	16	99.84	0.072	3/636 KB	8/178 KB	1085	34.21	2301	72.54	2786	87.83	AUCE00000000
2522572158	DSMZ	Azospirillum halopraeferens DSM 3675	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	6514464	6076	5992	90.40	70.66	51	99.91	0.06	8/219 KB	28/66 KB	1789	29.86	4127	68.88	5015	83.69	AUCF00000000
2524023250	DSMZ	Niveispirillum irakense DSM 11586	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	5457779	4802	4727	90.25	62.87	21	100	0.161	4/443 KB	11/149 KB	1415	29.93	3380	71.50	4018	85.00	AUCG00000000
2526164512	DSMZ	Azovibrio restrictus DSM 23866	Bacteria	Proteobacteria	Betaproteobacteria	Rhodocyclales	Rhodocyclaceae	4025691	3703	3631	90.87	65.42	53	99.76	0.049	7/197 KB	18/77 KB	1132	31.18	2495	68.71	3058	84.22	AUCH00000000
2522572065	DSMZ	Bacillus aidingensis DSM 18341	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	4420171	4531	4413	86.38	44.63	56	98.66	0	7/211 KB	29/40 KB	1335	30.25	2982	67.57	3656	82.85	AUCI00000000
2524614609	DSMZ	Bacillus aurantiacus DSM 18675	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	4025047	4094	3991	84.72	42.46	13	98.68	0.013	1/2326 KB	4/237 KB	1118	28.01	2583	64.72	3228	80.88	AUCJ00000000
2524614595	DSMZ	Bacillus chagannorensis DSM 18086	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	3521717	3444	3357	83.45	52.58	39	98.68	0.072	8/152 KB	24/49 KB	1021	30.41	2280	67.92	2681	79.86	AUCK00000000
2524023141	DSMZ	Bifidobacterium tsurumiense DSM 17777	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	2166541	1786	1726	86.33	52.86	26	99.09	0.024	5/131 KB	14/59 KB	608	35.23	1193	69.12	1427	82.68	AUCL00000000
2524614723	DSMZ	Gemmobacter nectariphilus DSM 15620	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	4523636	4462	4405	90.57	66.19	57	99.32	0.047	5/317 KB	20/35 KB	1250	28.38	2995	67.99	3579	81.25	AUCM00000000
2524614843	DSMZ	Chitinibacter tainanensis DSM 15459	Bacteria	Proteobacteria	Betaproteobacteria	Neisseriales	Chromobacteriaceae	3431836	3268	3194	90.61	56.03	18	98.72	0.039	3/477 KB	8/103 KB	1053	32.97	2260	70.76	2700	84.53	AUCN00000000
2523533604	DSMZ	Clostridium tyrobutyricum DSM 2637	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae	3028196	3061	2970	87.75	30.86	45	99.49	0.026	8/134 KB	24/41 KB	921	31.01	1995	67.17	2466	83.03	AUCO00000000
2524023169	DSMZ	Cohnella thermotolerans DSM 17683	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	5053124	4770	4665	86.44	58.22	139	99.19	0.147	19/75 KB	64/20 KB	1427	30.59	3048	65.34	3890	83.39	AUCP00000000
2524614759	DSMZ	Comamonas composti DSM 21721	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Comamonadaceae	4639907	4165	4075	87.95	63.24	56	99.77	0.056	7/252 KB	25/44 KB	1373	33.69	3060	75.09	3599	88.32	AUCQ00000000
2524614806	DSMZ	Cucumibacter marinus DSM 18995	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Hyphomicrobiaceae	3713661	3628	3571	89.82	62.21	22	100	0.05	4/438 KB	9/183 KB	1178	32.99	2653	74.29	3089	86.50	AUCR00000000
2523533584	DSMZ	Dermatophilus congolensis DSM 44180	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Dermatophilaceae	2623310	2349	2285	90.25	59.42	11	95.79	0.002	2/425 KB	6/224 KB	822	35.97	1574	68.88	1903	83.28	AUCS00000000
2522572160	DSMZ	Desulfatibacillum aliphaticivorans DSM 15576	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	6469960	5375	5310	87.56	54.4	64	98.7	0.055	11/204 KB	31/70 KB	1258	23.69	3047	57.38	4171	78.55	AUCT00000000
2524023145	DSMZ	Desulfatirhabdium butyrativorans DSM 18734	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobacteraceae	4481975	3976	3892	87.32	54.85	73	99.33	0.139	11/138 KB	35/36 KB	1123	28.85	2363	60.71	3089	79.37	AUCU00000000
2524614762	DSMZ	Desulfobulbus japonicus DSM 18378	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	5806258	5125	5005	84.26	45.76	125	99.4	0.098	15/119 KB	51/34 KB	1281	25.59	2878	57.50	3816	76.24	AUCV00000000
2523533605	DSMZ	Desulfobulbus mediterraneus DSM 13871	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfobacterales	Desulfobulbaceae	4796810	4007	3929	85.36	57.51	68	100	0.255	8/234 KB	23/56 KB	1126	28.66	2546	64.80	3243	82.54	AUCW00000000
2524023158	DSMZ	Desulfovibrio bastinii DSM 16055	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	3914765	3552	3477	87.83	43.05	40	100	0.012	8/221 KB	21/54 KB	1013	29.13	2165	62.27	2806	80.70	AUCX00000000
2523231026	DSMZ	Desulfovibrio cuneatus DSM 11391	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	3361781	2907	2849	84.54	53.5	77	98.52	0.081	11/110 KB	39/24 KB	815	28.61	1712	60.09	2147	75.36	AUCY00000000
2524614632	DSMZ	Flavobacterium suncheonense GH29-5, DSM 17707	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	2880663	2821	2739	91.05	40.46	54	99.65	0.198	4/305 KB	11/88 KB	638	23.29	1439	52.54	2011	73.42	AUCZ00000000
2523533539	DSMZ	Desulfovibrio hydrothermalis AM13, DSM 14728	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	3659215	3309	3227	87.89	45.09	31	100	0.057	3/410 KB	9/155 KB	1014	31.42	2078	64.39	2659	82.40	AUDB00000000
2523533628	DSMZ	Desulfovibrio zosterae DSM 11974	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfovibrionales	Desulfovibrionaceae	4098316	3705	3623	88.54	41.75	16	100	0.061	3/560 KB	8/189 KB	1091	30.11	2351	64.89	3009	83.05	AUDC00000000
2523533551	DSMZ	Propionibacterium jensenii DSM 20535	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	3028354	2781	2719	89.17	68.66	56	99.67	0.012	8/155 KB	27/24 KB	867	31.89	1803	66.31	2222	81.72	AUDD00000000
2524023130	DSMZ	Psychroserpens burtonensis DSM 12212	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	3976448	3664	3610	88.18	33.37	68	99.67	0.125	9/164 KB	25/54 KB	723	20.03	1783	49.39	2592	71.80	AUDE00000000
2524023208	DSMZ	Rathayibacter toxicus DSM 7488	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	2299693	2251	2191	86.87	61.33	29	98.99	0.338	3/312 KB	10/53 KB	678	30.94	1321	60.29	1625	74.17	AUDF00000000
2523533585	DSMZ	Rheinheimera baltica DSM 14885	Bacteria	Proteobacteria	Gammaproteobacteria	Chromatiales	Chromatiaceae	4351767	4187	4075	91.01	46.19	134	99.66	0.061	18/61 KB	66/18 KB	1019	25.01	2487	61.03	3285	80.61	AUDG00000000
2524614851	DSMZ	Rubritepida flocculans DSM 14296	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	3839873	3824	3768	92.88	73.36	75	100	0.015	8/135 KB	32/25 KB	1213	32.19	2653	70.41	3126	82.96	AUDH00000000
2523533621	DSMZ	Pseudoduganella violaceinigra DSM 15887	Bacteria	Proteobacteria	Betaproteobacteria	Burkholderiales	Oxalobacteraceae	6112343	5698	5607	91.43	62.9	42	99.46	0.114	6/346 KB	15/94 KB	1439	25.66	3558	63.46	4436	79.12	AUDI00000000
2524023060	DSMZ	Ferrimonas kyonanensis DSM 18153	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Ferrimonadaceae	4932931	4525	4445	87.93	56.78	41	100	0.255	7/237 KB	21/68 KB	1202	27.04	2959	66.57	3651	82.14	AUDJ00000000
2523533615	DSMZ	Flavobacterium daejeonense DSM 17708	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	4244138	3711	3622	89.90	34.63	49	99.65	0.085	9/138 KB	26/56 KB	862	23.80	1942	53.62	2819	77.83	AUDK00000000
2523533577	DSMZ	Flavobacterium denitrificans DSM 15936	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	4829234	4254	4121	88.86	34.03	25	99.65	0.066	3/689 KB	9/124 KB	925	22.45	2265	54.96	3232	78.43	AUDL00000000
2523533606	DSMZ	Flavobacterium filum DSM 17961	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	3192093	2943	2856	91.87	33.79	50	99.28	0.106	7/181 KB	19/32 KB	653	22.86	1504	52.66	2168	75.91	AUDM00000000
2524023138	DSMZ	Flavobacterium tegetincola DSM 22377	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	3774544	3539	3422	87.56	34.91	41	99.65	0.2	7/207 KB	18/61 KB	706	20.63	1730	50.56	2455	71.74	AUDN00000000
2523533550	DSMZ	Flavobacterium frigidarium DSM 17623	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	3632800	3353	3163	88.29	34.05	37	99.29	0.086	6/258 KB	16/68 KB	791	25.01	1831	57.89	2519	79.64	AUDO00000000
2524023243	DSMZ	Ruminococcus gauvreauii DSM 19829	Bacteria	Firmicutes	Clostridia	Clostridiales	Ruminococcaceae	4096548	3918	3808	91.30	47.6	71	99.37	0.01	14/111 KB	39/37 KB	1109	29.12	2551	66.99	3235	84.95	AUDP00000000
2523533529	DSMZ	Sporosarcina ureae DSM 2281	Bacteria	Firmicutes	Bacilli	Bacillales	Planococcaceae	3320725	3376	3287	85.97	41.41	36	99.33	0.013	7/154 KB	20/48 KB	1047	31.85	2286	69.55	2787	84.79	AUDQ00000000
2524023151	DSMZ	Tepidiphilus margaritifer DSM 15129	Bacteria	Proteobacteria	Betaproteobacteria	Hydrogenophilales	Hydrogenophilaceae	2220236	2191	2133	94.48	64.8	19	96.13	0.091	3/327 KB	9/67 KB	919	43.08	1744	81.76	1969	92.31	AUDR00000000
2523533530	DSMZ	Terrimonas ferruginea DSM 30193	Bacteria	Bacteroidetes	Sphingobacteriia	Sphingobacteriales	Chitinophagaceae	4686152	4053	4007	90.59	48.05	30	99.01	0.067	6/300 KB	17/98 KB	831	20.74	2145	53.53	3019	75.34	AUDS00000000
2523533560	DSMZ	Pseudomonas azotifigens DSM 17556	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	5023044	4639	4536	87.56	66.72	60	100	0.398	11/172 KB	33/46 KB	1448	31.92	3485	76.83	4047	89.22	AUDU00000000
2524614665	DSMZ	Gaetbulibacter saemankumensis DSM 17032	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	3089149	2746	2688	91.64	34.31	11	99.67	0.021	1/1562 KB	4/282 KB	754	28.05	1602	59.60	2197	81.73	AUDV00000000
2523533578	DSMZ	Gemella cuniculi DSM 15828	Bacteria	Firmicutes	Bacilli	Bacillales	unclassified	1869681	1754	1691	84.93	28.91	31	98.37	0.26	5/82 KB	18/42 KB	501	29.63	1167	69.01	1416	83.74	AUDW00000000
2524614660	DSMZ	Gulosibacter molinativorax DSM 13485	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Microbacteriaceae	3380917	3221	3162	90.48	64.29	80	98.64	0.012	11/128 KB	28/36 KB	872	27.58	2035	64.36	2540	80.33	AUDX00000000
2523533634	DSMZ	Halobacillus kuroshimensis DSM 18393	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	3850446	4064	3978	88.27	47.01	16	100	0.05	3/440 KB	10/118 KB	1164	29.26	2763	69.46	3298	82.91	AUDY00000000
2526164533	DSMZ	Halomonas halocynthiae DSM 14573	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Halomonadaceae	2878518	2773	2701	90.50	53.8	13	99.14	0.078	3/420 KB	7/184 KB	970	35.91	2112	78.19	2402	88.93	AUDZ00000000
2523533534	DSMZ	Pseudomonas cremoricolorata DSM 17059	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	4660374	4238	4119	90.04	63.47	27	99.75	0.028	5/416 KB	14/109 KB	1319	32.02	3074	74.63	3581	86.94	AUEA00000000
2523533547	DSMZ	Pseudomonas parafulva DSM 17004	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	4958587	4575	4459	90.26	62.42	33	100	0.114	6/296 KB	17/85 KB	1436	32.20	3371	75.60	3883	87.08	AUEB00000000
2523533561	DSMZ	Pseudomonas taiwanensis DSM 21245	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	5416882	5092	4974	89.41	61.84	68	100	0.044	10/175 KB	30/57 KB	1527	30.70	3670	73.78	4291	86.27	AUEC00000000
2523533545	DSMZ	Pseudomonas vranovensis DSM 16006	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	5703346	5366	5242	90.52	61.51	37	100	0.026	6/325 KB	16/122 KB	1602	30.56	3961	75.56	4618	88.10	AUED00000000
2523533549	DSMZ	Jeotgalicoccus marinus DSM 19772	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	2111820	2279	2210	90.79	36.77	27	98.85	0.055	4/182 KB	12/56 KB	723	32.71	1633	73.89	1911	86.47	AUEE00000000
2524614585	DSMZ	Jeotgalicoccus psychrophilus DSM 19085	Bacteria	Firmicutes	Bacilli	Bacillales	Staphylococcaceae	2345682	2458	2385	89.59	40.22	28	99.43	0.043	4/201 KB	14/40 KB	748	31.36	1737	72.83	2029	85.07	AUEF00000000
2524023191	DSMZ	Lacticigenium naphtae DSM 19658	Bacteria	Firmicutes	Bacilli	Lactobacillales	Carnobacteriaceae	2136539	2017	1967	85.79	37.6	33	99.45	0.166	4/168 KB	16/31 KB	650	33.05	1543	78.44	1728	87.85	AUEG00000000
2523533608	DSMZ	Lactobacillus harbinensis DSM 16991	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	3134829	3228	3138	89.53	53.1	101	98.69	0.008	16/58 KB	55/16 KB	813	25.91	1908	60.80	2387	76.07	AUEH00000000
2523533622	DSMZ	Lactobacillus psittaci DSM 15354	Bacteria	Firmicutes	Bacilli	Lactobacillales	Lactobacillaceae	1542852	1433	1358	92.09	35.59	23	97.11	0.203	3/203 KB	8/35 KB	459	33.80	1041	76.66	1205	88.73	AUEI00000000
2524614531	DSMZ	Anaerovorax odorimutans DSM 5092	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiales Family XIII. Incertae Sedis	3265634	3015	2944	86.63	31.5	55	99.29	0.039	8/129 KB	29/34 KB	764	25.95	1815	61.65	2400	81.52	AUFC00000000
2524614513	DSMZ	Arenimonas composti TR7-09, DSM 18010	Bacteria	Proteobacteria	Gammaproteobacteria	Lysobacterales	Lysobacteraceae	3159341	2886	2830	92.04	70.76	29	99.83	0.001	3/544 KB	9/73 KB	848	29.96	1983	70.07	2379	84.06	AUFF00000000
2524614535	DSMZ	Arsenicicoccus bolidensis DSM 15745	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Intrasporangiaceae	4000404	3838	3767	90.24	71.77	87	100	0	14/94 KB	48/22 KB	1015	26.94	2411	64.00	3053	81.05	AUFG00000000
2524614804	DSMZ	Bifidobacterium subtile DSM 20096	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	2765266	2333	2277	84.28	60.93	32	99.44	0	4/237 KB	12/101 KB	708	31.09	1489	65.39	1865	81.91	AUFH00000000
2524614678	DSMZ	Bifidobacterium thermacidophilum thermacidophilum DSM 15837	Bacteria	Actinobacteria	Actinobacteria	Bifidobacteriales	Bifidobacteriaceae	2223595	1795	1740	84.31	60.39	14	100	0	3/345 KB	8/111 KB	578	33.22	1177	67.64	1415	81.32	AUFI00000000
2524614662	DSMZ	Brevibacterium album DSM 18261	Bacteria	Actinobacteria	Actinobacteria	Micrococcales	Brevibacteriaceae	4094970	3633	3559	90.76	70.9	15	99.71	0.072	3/698 KB	7/223 KB	977	27.45	2521	70.83	3003	84.38	AUFJ00000000
2524614876	DSMZ	Chryseobacterium caeni DSM 17710	Bacteria	Bacteroidetes	Flavobacteriia	Flavobacteriales	Flavobacteriaceae	4118409	3888	3768	90.29	36.58	17	99.51	0.061	3/541 KB	8/199 KB	774	20.54	1941	51.51	2721	72.21	AUFK00000000
2526164513	DSMZ	Dysgonomonas capnocytophagoides DSM 22835	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Porphyromonadaceae	4377988	3641	3579	88.58	37.72	38	100	0.04	5/261 KB	16/103 KB	827	23.11	1908	53.31	2804	78.35	AUFL00000000
2524614677	DSMZ	Nisaea denitrificans DSM 18348	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodospirillales	Rhodospirillaceae	4626718	4346	4286	91.53	60.5	20	100	0.059	2/612 KB	8/153 KB	1440	33.60	3186	74.34	3717	86.72	AUFM00000000
2524614663	DSMZ	Nocardioides alkalitolerans DSM 16699	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Nocardioidaceae	4854484	4657	4601	91.51	73.08	16	98.7	0.007	2/1239 KB	7/190 KB	1187	25.80	2913	63.31	3643	79.18	AUFN00000000
2524614514	DSMZ	Paenibacillus panacisoli DSM 21345	Bacteria	Firmicutes	Bacilli	Bacillales	Paenibacillaceae	6328400	5719	5591	85.19	48.22	44	99.85	0.102	7/348 KB	23/66 KB	1505	26.92	3493	62.48	4480	80.13	AUFO00000000
2526164514	DSMZ	Prevotella albensis DSM 11370	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	2670854	2343	2283	90.26	41.19	45	98.65	0.089	5/229 KB	18/34 KB	628	27.51	1252	54.84	1839	80.55	AUFP00000000
2526164515	DSMZ	Prevotella baroniae DSM 16972	Bacteria	Bacteroidetes	Bacteroidia	Bacteroidales	Prevotellaceae	3130804	2584	2520	89.04	53.04	48	99.32	0.003	6/161 KB	19/55 KB	604	23.97	1313	52.10	1970	78.17	AUFQ00000000
2524614803	DSMZ	Propionibacterium acidifaciens DSM 21887	Bacteria	Actinobacteria	Actinobacteria	Propionibacteriales	Propionibacteriaceae	3043901	2665	2607	86.81	70.57	85	98.46	0.016	11/76 KB	38/20 KB	859	32.95	1666	63.90	2080	79.79	AUFR00000000
2524614854	DSMZ	Psychrilyobacter atlanticus DSM 19335	Bacteria	Fusobacteria	Fusobacteriia	Fusobacteriales	Fusobacteriaceae	3539325	3414	3307	86.80	31.82	3	98.88	0.237	1/2327 KB	2/1146 KB	955	28.88	2241	67.77	2681	81.07	AUFS00000000
2524614512	DSMZ	Nakamurella lactea DSM 19367	Bacteria	Actinobacteria	Actinobacteria	Nakamurellales	Nakamurellaceae	5820860	5169	5100	91.61	68.92	27	97.54	0.03	6/455 KB	15/172 KB	1269	24.88	3321	65.12	4182	82.00	AUFT00000000
2526164534	DSMZ	Selenomonas artemidis DSM 19719	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	2352518	2270	2204	90.69	56.79	36	99.65	0.002	5/140 KB	16/47 KB	820	37.21	1558	70.69	1874	85.03	AUFU00000000
2526164694	DSMZ	Solimonas flava DSM 18980	Bacteria	Proteobacteria	Gammaproteobacteria	Nevskiales	Sinobacteraceae	4460203	4012	3954	90.72	68.86	27	100	0.05	5/366 KB	14/91 KB	1180	29.84	2848	72.03	3439	86.98	AUFV00000000
2526164518	DSMZ	Spirochaeta cellobiosiphila DSM 17781	Bacteria	Spirochaetes	Spirochaetia	Spirochaetales	Spirochaetaceae	3951904	3731	3673	92.02	36.98	30	100	0.115	4/395 KB	10/174 KB	991	26.98	2144	58.37	2788	75.91	AUFW00000000
2540341245	DSMZ	Sporocytophaga myxococcoides DSM 11118	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	6426282	5286	5214	88.84	36.19	4	100	0	1/6220 KB	1/6220 KB	961	18.43	2548	48.87	3685	70.68	AUFX00000000
2526164510	DSMZ	Veillonella montpellierensis DSM 17217	Bacteria	Firmicutes	Negativicutes	Selenomonadales	Veillonellaceae	1876424	1678	1624	83.40	36.97	41	100	0.052	7/124 KB	19/32 KB	620	38.18	1190	73.28	1400	86.21	AUFY00000000
2524614821	DSMZ	Vibrio litoralis DSM 17657	Bacteria	Proteobacteria	Gammaproteobacteria	Vibrionales	Vibrionaceae	3825789	3590	3490	87.49	41.93	21	96.15	0.013	4/384 KB	12/97 KB	1197	34.30	2654	76.05	3082	88.31	AUFZ00000000
2523533595	DSMZ	Thermonema rossianum DSM 10300	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Flammeovirgaceae	2956866	2654	2599	92.11	48.76	25	99.18	0.038	5/203 KB	14/67 KB	663	25.51	1511	58.14	2000	76.95	AUGC00000000
2524614551	DSMZ	Moraxella caprae DSM 19149	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	2602231	2646	2592	85.87	44.34	103	96.58	0.081	13/74 KB	49/13 KB	735	28.36	1462	56.40	1952	75.31	AUGF00000000
2523533540	DSMZ	Flexibacter roseolus DSM 9546	Bacteria	Bacteroidetes	Cytophagia	Cytophagales	Cytophagaceae	4259527	3444	3392	85.33	41.9	61	99.45	0.65	9/173 KB	28/54 KB	669	19.72	1632	48.11	2337	68.90	AUGI00000000
2522572066	DSMZ	Eggerthia catenaformis OT 569, DSM 20559	Bacteria	Firmicutes	Erysipelotrichia	Lactobacillales	Erysipelotrichaceae	1923015	1961	1896	90.45	32.07	38	99.06	0.18	7/106 KB	21/26 KB	564	29.75	1268	66.88	1527	80.54	AUGJ00000000
2524023091	DSMZ	Enterorhabdus mucosicola DSM 19490	Bacteria	Actinobacteria	Coriobacteriia	Coriobacteriales	Coriobacteriaceae	3013508	2503	2437	87.91	64.31	28	100	0.002	5/229 KB	15/76 KB	631	25.89	1456	59.75	1918	78.70	AUGK00000000
2522572161	DSMZ	Ferrimonas futtsuensis DSM 18154	Bacteria	Proteobacteria	Gammaproteobacteria	Alteromonadales	Ferrimonadaceae	4297895	3990	3898	88.69	58.64	40	100	0.044	8/184 KB	22/69 KB	1158	29.71	2776	71.22	3358	86.15	AUGL00000000
